,date,pm25,pm10,o3,no2,so2,station,year,month,season,year_month
17838,2022-02-19,103.0,30.0,4.0,2.0,7.0,US Embassy,2022,2,Winter,2022-02
17839,2022-02-20,95.0,27.0,4.0,8.0,8.0,US Embassy,2022,2,Winter,2022-02
17840,2022-02-21,110.0,9.0,4.0,6.0,9.0,US Embassy,2022,2,Winter,2022-02
17841,2022-02-22,51.0,35.0,5.0,6.0,9.0,US Embassy,2022,2,Winter,2022-02
17842,2022-02-23,73.0,35.0,5.0,6.0,9.0,US Embassy,2022,2,Winter,2022-02
17843,2022-02-24,99.0,28.0,4.0,11.0,8.0,US Embassy,2022,2,Winter,2022-02
17844,2022-02-25,94.0,17.0,5.0,3.0,7.0,US Embassy,2022,2,Winter,2022-02
17845,2022-02-26,66.0,18.0,5.0,3.0,7.0,US Embassy,2022,2,Winter,2022-02
17846,2022-02-27,69.0,18.0,4.0,4.0,7.0,US Embassy,2022,2,Winter,2022-02
17847,2022-02-28,65.0,19.0,4.0,2.0,8.0,US Embassy,2022,2,Winter,2022-02
17848,2022-03-01,71.0,33.0,4.0,6.0,9.0,US Embassy,2022,3,Spring,2022-03
17849,2022-03-02,99.0,38.0,4.0,9.0,9.0,US Embassy,2022,3,Spring,2022-03
17850,2022-03-03,97.0,35.0,4.0,8.0,10.0,US Embassy,2022,3,Spring,2022-03
17851,2022-03-04,106.0,34.0,4.0,4.0,7.0,US Embassy,2022,3,Spring,2022-03
17852,2022-03-05,92.0,34.0,4.0,4.0,9.0,US Embassy,2022,3,Spring,2022-03
17853,2022-03-06,98.0,32.0,4.0,7.0,13.0,US Embassy,2022,3,Spring,2022-03
17854,2022-03-07,104.0,26.0,4.0,6.0,10.0,US Embassy,2022,3,Spring,2022-03
17855,2022-03-08,84.0,35.0,4.0,7.0,11.0,US Embassy,2022,3,Spring,2022-03
17856,2022-03-09,97.0,31.0,13.0,5.0,6.0,US Embassy,2022,3,Spring,2022-03
17857,2022-03-10,96.0,22.0,55.0,7.0,8.0,US Embassy,2022,3,Spring,2022-03
17858,2022-03-11,74.0,29.0,55.0,6.0,7.0,US Embassy,2022,3,Spring,2022-03
17859,2022-03-12,82.0,33.0,55.0,8.0,9.0,US Embassy,2022,3,Spring,2022-03
17860,2022-03-13,87.0,41.0,55.0,14.0,11.0,US Embassy,2022,3,Spring,2022-03
17861,2022-03-14,107.0,46.0,55.0,12.0,10.0,US Embassy,2022,3,Spring,2022-03
17862,2022-03-15,117.0,40.0,55.0,7.0,3.0,US Embassy,2022,3,Spring,2022-03
17863,2022-03-16,97.0,33.0,55.0,6.0,1.0,US Embassy,2022,3,Spring,2022-03
17864,2022-03-17,86.0,17.0,55.0,3.0,2.0,US Embassy,2022,3,Spring,2022-03
17865,2022-03-18,65.0,20.0,55.0,3.0,2.0,US Embassy,2022,3,Spring,2022-03
17866,2022-03-19,61.0,14.0,55.0,2.0,2.0,US Embassy,2022,3,Spring,2022-03
17867,2022-03-20,50.0,33.0,55.0,5.0,1.0,US Embassy,2022,3,Spring,2022-03
17868,2022-03-21,85.0,46.0,55.0,7.0,1.0,US Embassy,2022,3,Spring,2022-03
17869,2022-03-22,121.0,46.0,32.0,9.0,2.0,US Embassy,2022,3,Spring,2022-03
17870,2022-03-23,122.0,49.0,38.0,13.0,2.0,US Embassy,2022,3,Spring,2022-03
17871,2022-03-24,114.0,42.0,34.0,11.0,5.0,US Embassy,2022,3,Spring,2022-03
17872,2022-03-25,99.0,34.0,41.0,5.0,1.0,US Embassy,2022,3,Spring,2022-03
17873,2022-03-26,99.0,41.0,50.0,5.0,2.0,US Embassy,2022,3,Spring,2022-03
17874,2022-03-27,102.0,53.0,40.0,9.0,1.0,US Embassy,2022,3,Spring,2022-03
17875,2022-03-28,119.0,53.0,42.0,10.0,2.0,US Embassy,2022,3,Spring,2022-03
17876,2022-03-29,121.0,39.0,38.0,8.0,2.0,US Embassy,2022,3,Spring,2022-03
17877,2022-03-30,80.0,6.0,35.0,7.0,1.0,US Embassy,2022,3,Spring,2022-03
17878,2022-03-31,25.0,9.0,34.0,7.0,1.0,US Embassy,2022,3,Spring,2022-03
17879,2021-10-01,36.0,15.0,25.0,5.0,4.0,US Embassy,2021,10,Fall,2021-10
17880,2021-10-02,58.0,8.0,12.0,1.0,4.0,US Embassy,2021,10,Fall,2021-10
17881,2021-10-03,60.0,29.0,21.0,8.0,4.0,US Embassy,2021,10,Fall,2021-10
17882,2021-10-04,51.0,29.0,21.0,8.0,4.0,US Embassy,2021,10,Fall,2021-10
17883,2021-10-05,51.0,29.0,21.0,8.0,4.0,US Embassy,2021,10,Fall,2021-10
17884,2021-10-06,51.0,29.0,21.0,8.0,4.0,US Embassy,2021,10,Fall,2021-10
17885,2021-10-07,39.0,29.0,21.0,8.0,4.0,US Embassy,2021,10,Fall,2021-10
17886,2021-10-08,24.0,29.0,21.0,8.0,4.0,US Embassy,2021,10,Fall,2021-10
17887,2021-10-09,25.0,29.0,21.0,8.0,4.0,US Embassy,2021,10,Fall,2021-10
17888,2021-10-10,49.0,29.0,21.0,8.0,4.0,US Embassy,2021,10,Fall,2021-10
17889,2021-10-11,52.0,29.0,21.0,8.0,4.0,US Embassy,2021,10,Fall,2021-10
17890,2021-10-12,64.0,29.0,21.0,8.0,4.0,US Embassy,2021,10,Fall,2021-10
17891,2021-10-13,69.0,29.0,21.0,8.0,4.0,US Embassy,2021,10,Fall,2021-10
17892,2021-10-14,69.0,29.0,21.0,8.0,4.0,US Embassy,2021,10,Fall,2021-10
17893,2021-10-15,60.0,29.0,21.0,8.0,4.0,US Embassy,2021,10,Fall,2021-10
17894,2021-10-16,97.0,29.0,21.0,8.0,4.0,US Embassy,2021,10,Fall,2021-10
17895,2021-10-17,95.0,29.0,21.0,8.0,4.0,US Embassy,2021,10,Fall,2021-10
17896,2021-10-18,135.0,29.0,21.0,8.0,4.0,US Embassy,2021,10,Fall,2021-10
17897,2021-10-19,123.0,29.0,21.0,8.0,4.0,US Embassy,2021,10,Fall,2021-10
17898,2021-10-20,146.0,29.0,21.0,8.0,4.0,US Embassy,2021,10,Fall,2021-10
17899,2021-10-21,72.0,29.0,21.0,8.0,4.0,US Embassy,2021,10,Fall,2021-10
17900,2021-10-22,118.0,29.0,21.0,8.0,4.0,US Embassy,2021,10,Fall,2021-10
17901,2021-10-23,96.0,29.0,21.0,8.0,4.0,US Embassy,2021,10,Fall,2021-10
17902,2021-10-24,48.0,29.0,21.0,8.0,4.0,US Embassy,2021,10,Fall,2021-10
17903,2021-10-25,98.0,29.0,21.0,8.0,4.0,US Embassy,2021,10,Fall,2021-10
17904,2021-10-26,146.0,29.0,21.0,8.0,4.0,US Embassy,2021,10,Fall,2021-10
17905,2021-10-27,159.0,29.0,21.0,8.0,4.0,US Embassy,2021,10,Fall,2021-10
17906,2021-10-28,143.0,29.0,21.0,8.0,4.0,US Embassy,2021,10,Fall,2021-10
17907,2021-10-29,174.0,71.0,18.0,30.0,4.0,US Embassy,2021,10,Fall,2021-10
17908,2021-10-30,187.0,49.0,26.0,15.0,4.0,US Embassy,2021,10,Fall,2021-10
17909,2021-10-31,170.0,35.0,35.0,11.0,4.0,US Embassy,2021,10,Fall,2021-10
17910,2021-11-01,117.0,30.0,31.0,12.0,4.0,US Embassy,2021,11,Fall,2021-11
17911,2021-11-02,59.0,26.0,34.0,6.0,2.0,US Embassy,2021,11,Fall,2021-11
17912,2021-11-03,36.0,20.0,31.0,3.0,1.0,US Embassy,2021,11,Fall,2021-11
17913,2021-11-04,33.0,18.0,20.0,13.0,4.0,US Embassy,2021,11,Fall,2021-11
17914,2021-11-05,39.0,18.0,12.0,11.0,2.0,US Embassy,2021,11,Fall,2021-11
17915,2021-11-07,154.0,58.0,15.0,17.0,3.0,US Embassy,2021,11,Fall,2021-11
17916,2021-11-08,118.0,299.0,19.0,9.0,4.0,US Embassy,2021,11,Fall,2021-11
17917,2021-11-09,92.0,36.0,19.0,16.0,4.0,US Embassy,2021,11,Fall,2021-11
17918,2021-11-10,139.0,74.0,14.0,18.0,5.0,US Embassy,2021,11,Fall,2021-11
17919,2021-11-11,198.0,44.0,9.0,13.0,2.0,US Embassy,2021,11,Fall,2021-11
17920,2021-11-12,158.0,59.0,24.0,20.0,5.0,US Embassy,2021,11,Fall,2021-11
17921,2021-11-13,169.0,89.0,18.0,18.0,6.0,US Embassy,2021,11,Fall,2021-11
17922,2021-11-14,189.0,42.0,29.0,7.0,7.0,US Embassy,2021,11,Fall,2021-11
17923,2021-11-15,131.0,33.0,19.0,15.0,12.0,US Embassy,2021,11,Fall,2021-11
17924,2021-11-16,139.0,50.0,15.0,10.0,8.0,US Embassy,2021,11,Fall,2021-11
17925,2021-11-17,145.0,59.0,11.0,12.0,17.0,US Embassy,2021,11,Fall,2021-11
17926,2021-11-18,135.0,41.0,13.0,13.0,8.0,US Embassy,2021,11,Fall,2021-11
17927,2021-11-19,131.0,73.0,21.0,19.0,14.0,US Embassy,2021,11,Fall,2021-11
17928,2021-11-20,169.0,57.0,19.0,20.0,7.0,US Embassy,2021,11,Fall,2021-11
17929,2021-11-21,187.0,56.0,19.0,19.0,5.0,US Embassy,2021,11,Fall,2021-11
17930,2021-11-22,260.0,40.0,17.0,7.0,4.0,US Embassy,2021,11,Fall,2021-11
17931,2021-11-23,79.0,14.0,25.0,1.0,4.0,US Embassy,2021,11,Fall,2021-11
17932,2021-11-24,61.0,41.0,24.0,11.0,5.0,US Embassy,2021,11,Fall,2021-11
17933,2021-11-25,156.0,13.0,30.0,8.0,3.0,US Embassy,2021,11,Fall,2021-11
17934,2021-11-26,47.0,16.0,7.0,4.0,2.0,US Embassy,2021,11,Fall,2021-11
17935,2021-11-27,32.0,13.0,5.0,4.0,1.0,US Embassy,2021,11,Fall,2021-11
17936,2021-11-28,27.0,13.0,13.0,10.0,1.0,US Embassy,2021,11,Fall,2021-11
17937,2021-11-29,72.0,29.0,21.0,13.0,9.0,US Embassy,2021,11,Fall,2021-11
17938,2021-11-30,89.0,41.0,22.0,7.0,5.0,US Embassy,2021,11,Fall,2021-11
17939,2021-12-01,82.0,12.0,12.0,3.0,3.0,US Embassy,2021,12,Winter,2021-12
17940,2021-12-02,31.0,23.0,11.0,20.0,2.0,US Embassy,2021,12,Winter,2021-12
17941,2021-12-03,84.0,44.0,11.0,12.0,6.0,US Embassy,2021,12,Winter,2021-12
17942,2021-12-04,130.0,33.0,9.0,13.0,4.0,US Embassy,2021,12,Winter,2021-12
17943,2021-12-05,122.0,38.0,30.0,16.0,5.0,US Embassy,2021,12,Winter,2021-12
17944,2021-12-06,110.0,21.0,22.0,11.0,8.0,US Embassy,2021,12,Winter,2021-12
17945,2021-12-07,75.0,67.0,17.0,12.0,11.0,US Embassy,2021,12,Winter,2021-12
17946,2021-12-08,141.0,38.0,21.0,13.0,5.0,US Embassy,2021,12,Winter,2021-12
17947,2021-12-09,63.0,45.0,15.0,17.0,5.0,US Embassy,2021,12,Winter,2021-12
17948,2021-12-10,124.0,29.0,9.0,11.0,3.0,US Embassy,2021,12,Winter,2021-12
17949,2021-12-11,65.0,16.0,7.0,9.0,7.0,US Embassy,2021,12,Winter,2021-12
17950,2021-12-12,55.0,39.0,17.0,15.0,19.0,US Embassy,2021,12,Winter,2021-12
17951,2021-12-13,99.0,48.0,13.0,15.0,14.0,US Embassy,2021,12,Winter,2021-12
17952,2021-12-14,135.0,65.0,13.0,14.0,11.0,US Embassy,2021,12,Winter,2021-12
17953,2021-12-15,175.0,61.0,8.0,5.0,8.0,US Embassy,2021,12,Winter,2021-12
17954,2021-12-16,157.0,24.0,14.0,7.0,8.0,US Embassy,2021,12,Winter,2021-12
17955,2021-12-17,97.0,17.0,8.0,6.0,5.0,US Embassy,2021,12,Winter,2021-12
17956,2021-12-18,77.0,70.0,14.0,5.0,7.0,US Embassy,2021,12,Winter,2021-12
17957,2021-12-19,178.0,82.0,19.0,7.0,11.0,US Embassy,2021,12,Winter,2021-12
17958,2021-12-20,177.0,38.0,6.0,4.0,8.0,US Embassy,2021,12,Winter,2021-12
17959,2021-12-21,79.0,53.0,10.0,4.0,8.0,US Embassy,2021,12,Winter,2021-12
17960,2021-12-22,137.0,81.0,12.0,5.0,8.0,US Embassy,2021,12,Winter,2021-12
17961,2021-12-23,184.0,38.0,8.0,5.0,8.0,US Embassy,2021,12,Winter,2021-12
17962,2021-12-24,98.0,11.0,7.0,1.0,6.0,US Embassy,2021,12,Winter,2021-12
17963,2021-12-25,22.0,12.0,7.0,1.0,6.0,US Embassy,2021,12,Winter,2021-12
17964,2021-12-26,50.0,21.0,8.0,3.0,7.0,US Embassy,2021,12,Winter,2021-12
17965,2021-12-27,106.0,52.0,10.0,6.0,8.0,US Embassy,2021,12,Winter,2021-12
17966,2021-12-28,166.0,59.0,10.0,8.0,8.0,US Embassy,2021,12,Winter,2021-12
17967,2021-12-29,160.0,44.0,7.0,6.0,6.0,US Embassy,2021,12,Winter,2021-12
17968,2021-12-30,124.0,42.0,10.0,4.0,6.0,US Embassy,2021,12,Winter,2021-12
17969,2021-12-31,156.0,75.0,12.0,3.0,4.0,US Embassy,2021,12,Winter,2021-12
17970,2022-01-01,211.0,117.0,11.0,7.0,4.0,US Embassy,2022,1,Winter,2022-01
17971,2022-01-02,237.0,75.0,10.0,5.0,6.0,US Embassy,2022,1,Winter,2022-01
17972,2021-07-01,60.0,21.0,36.0,5.0,8.0,US Embassy,2021,7,Summer,2021-07
17973,2021-07-02,49.0,17.0,38.0,4.0,10.0,US Embassy,2021,7,Summer,2021-07
17974,2021-07-03,36.0,20.0,29.0,5.0,6.0,US Embassy,2021,7,Summer,2021-07
17975,2021-07-04,49.0,20.0,34.0,3.0,6.0,US Embassy,2021,7,Summer,2021-07
17976,2021-07-05,49.0,32.0,48.0,5.0,7.0,US Embassy,2021,7,Summer,2021-07
17977,2021-07-06,71.0,30.0,44.0,5.0,12.0,US Embassy,2021,7,Summer,2021-07
17978,2021-07-07,67.0,29.0,47.0,5.0,6.0,US Embassy,2021,7,Summer,2021-07
17979,2021-07-08,65.0,17.0,37.0,5.0,5.0,US Embassy,2021,7,Summer,2021-07
17980,2021-07-09,61.0,23.0,37.0,5.0,7.0,US Embassy,2021,7,Summer,2021-07
17981,2021-07-10,79.0,23.0,37.0,5.0,7.0,US Embassy,2021,7,Summer,2021-07
17982,2021-07-11,73.0,23.0,37.0,5.0,7.0,US Embassy,2021,7,Summer,2021-07
17983,2021-07-12,59.0,23.0,37.0,5.0,7.0,US Embassy,2021,7,Summer,2021-07
17984,2021-07-13,62.0,23.0,37.0,5.0,7.0,US Embassy,2021,7,Summer,2021-07
17985,2021-07-14,61.0,23.0,37.0,5.0,7.0,US Embassy,2021,7,Summer,2021-07
17986,2021-07-15,74.0,39.0,44.0,7.0,8.0,US Embassy,2021,7,Summer,2021-07
17987,2021-07-16,69.0,21.0,30.0,4.0,6.0,US Embassy,2021,7,Summer,2021-07
17988,2021-07-17,49.0,19.0,28.0,6.0,5.0,US Embassy,2021,7,Summer,2021-07
17989,2021-07-18,44.0,11.0,31.0,10.0,10.0,US Embassy,2021,7,Summer,2021-07
17990,2021-07-19,33.0,23.0,29.0,6.0,10.0,US Embassy,2021,7,Summer,2021-07
17991,2021-07-20,48.0,22.0,38.0,3.0,9.0,US Embassy,2021,7,Summer,2021-07
17992,2021-07-21,51.0,20.0,41.0,3.0,8.0,US Embassy,2021,7,Summer,2021-07
17993,2021-07-22,55.0,25.0,49.0,5.0,10.0,US Embassy,2021,7,Summer,2021-07
17994,2021-07-23,73.0,28.0,58.0,5.0,7.0,US Embassy,2021,7,Summer,2021-07
17995,2021-07-24,85.0,25.0,51.0,5.0,10.0,US Embassy,2021,7,Summer,2021-07
17996,2021-07-25,67.0,31.0,43.0,9.0,7.0,US Embassy,2021,7,Summer,2021-07
17997,2021-07-26,62.0,33.0,50.0,8.0,6.0,US Embassy,2021,7,Summer,2021-07
17998,2021-07-27,69.0,23.0,37.0,5.0,7.0,US Embassy,2021,7,Summer,2021-07
17999,2021-07-28,67.0,24.0,26.0,5.0,6.0,US Embassy,2021,7,Summer,2021-07
18000,2021-07-29,81.0,23.0,37.0,5.0,7.0,US Embassy,2021,7,Summer,2021-07
18001,2021-07-30,82.0,24.0,26.0,5.0,6.0,US Embassy,2021,7,Summer,2021-07
18002,2021-07-31,68.0,24.0,26.0,5.0,6.0,US Embassy,2021,7,Summer,2021-07
18003,2021-08-01,61.0,23.0,37.0,5.0,7.0,US Embassy,2021,8,Summer,2021-08
18004,2021-08-02,74.0,24.0,26.0,5.0,6.0,US Embassy,2021,8,Summer,2021-08
18005,2021-08-03,70.0,24.0,26.0,5.0,6.0,US Embassy,2021,8,Summer,2021-08
18006,2021-08-04,38.0,17.0,37.0,3.0,6.0,US Embassy,2021,8,Summer,2021-08
18007,2021-08-05,61.0,15.0,37.0,3.0,7.0,US Embassy,2021,8,Summer,2021-08
18008,2021-08-06,35.0,15.0,37.0,3.0,7.0,US Embassy,2021,8,Summer,2021-08
18009,2021-08-07,37.0,15.0,37.0,3.0,7.0,US Embassy,2021,8,Summer,2021-08
18010,2021-08-08,49.0,15.0,37.0,3.0,7.0,US Embassy,2021,8,Summer,2021-08
18011,2021-08-09,71.0,15.0,37.0,3.0,7.0,US Embassy,2021,8,Summer,2021-08
18012,2021-08-10,73.0,15.0,37.0,3.0,7.0,US Embassy,2021,8,Summer,2021-08
18013,2021-08-11,77.0,15.0,37.0,3.0,7.0,US Embassy,2021,8,Summer,2021-08
18014,2021-08-12,46.0,15.0,37.0,3.0,7.0,US Embassy,2021,8,Summer,2021-08
18015,2021-08-13,42.0,15.0,37.0,3.0,7.0,US Embassy,2021,8,Summer,2021-08
18016,2021-08-14,49.0,15.0,37.0,3.0,7.0,US Embassy,2021,8,Summer,2021-08
18017,2021-08-15,52.0,15.0,37.0,3.0,7.0,US Embassy,2021,8,Summer,2021-08
18018,2021-08-16,59.0,15.0,37.0,3.0,7.0,US Embassy,2021,8,Summer,2021-08
18019,2021-08-17,69.0,23.0,37.0,5.0,7.0,US Embassy,2021,8,Summer,2021-08
18020,2021-08-18,39.0,23.0,37.0,5.0,7.0,US Embassy,2021,8,Summer,2021-08
18021,2021-08-19,31.0,15.0,37.0,3.0,7.0,US Embassy,2021,8,Summer,2021-08
18022,2021-08-20,51.0,23.0,37.0,5.0,7.0,US Embassy,2021,8,Summer,2021-08
18023,2021-08-21,53.0,15.0,37.0,3.0,7.0,US Embassy,2021,8,Summer,2021-08
18024,2021-08-22,46.0,54.0,53.0,6.0,7.0,US Embassy,2021,8,Summer,2021-08
18025,2021-08-23,60.0,28.0,21.0,7.0,15.0,US Embassy,2021,8,Summer,2021-08
18026,2021-08-24,65.0,16.0,21.0,7.0,9.0,US Embassy,2021,8,Summer,2021-08
18027,2021-08-25,38.0,22.0,34.0,7.0,3.0,US Embassy,2021,8,Summer,2021-08
18028,2021-08-26,47.0,13.0,19.0,8.0,5.0,US Embassy,2021,8,Summer,2021-08
18029,2021-08-27,46.0,14.0,13.0,9.0,3.0,US Embassy,2021,8,Summer,2021-08
18030,2021-08-28,40.0,14.0,17.0,7.0,6.0,US Embassy,2021,8,Summer,2021-08
18031,2021-08-29,35.0,17.0,16.0,6.0,2.0,US Embassy,2021,8,Summer,2021-08
18032,2021-08-30,40.0,22.0,17.0,7.0,1.0,US Embassy,2021,8,Summer,2021-08
18033,2021-08-31,40.0,18.0,14.0,6.0,6.0,US Embassy,2021,8,Summer,2021-08
18034,2021-09-01,47.0,18.0,17.0,5.0,9.0,US Embassy,2021,9,Fall,2021-09
18035,2021-09-02,42.0,15.0,19.0,6.0,1.0,US Embassy,2021,9,Fall,2021-09
18036,2021-09-03,55.0,19.0,20.0,5.0,3.0,US Embassy,2021,9,Fall,2021-09
18037,2021-09-04,55.0,15.0,19.0,4.0,1.0,US Embassy,2021,9,Fall,2021-09
18038,2021-09-06,46.0,22.0,21.0,5.0,1.0,US Embassy,2021,9,Fall,2021-09
18039,2021-09-07,42.0,15.0,21.0,5.0,4.0,US Embassy,2021,9,Fall,2021-09
